,0
28895,11190.847677984284
28896,4696.968832498535
28897,10878.754186638245
28898,8576.847186818282
28899,11988.90118022414
28900,8484.192166034798
28901,7849.821454004041
28902,4920.782537562722
28903,8007.039740022542
28904,9361.514589890388
28905,9184.660977647733
28906,7979.390749812578
28907,12253.732688831133
28908,10055.084278401506
28909,12768.161716620107
28910,8964.33368080453
28911,7951.289236287812
28912,3778.4113036811814
28913,9256.540656521182
28914,9094.537734914209
28915,8721.840746909667
28916,13007.99311401428
28917,8307.073667653107
28918,10367.258445043917
28919,9368.474121338908
28920,10774.122752101463
28921,11358.307855944742
28922,11660.354938101242
28923,9849.886162992456
28924,9189.156091412162
28925,9249.421053632646
28926,11285.527170388636
28927,9388.494069966251
28928,10653.143536010148
28929,9120.179994344826
28930,10917.545335601306
28931,6974.483880375096
28932,4907.3380336265855
28933,9092.47815209955
28934,9542.181044422548
28935,8451.583967614788
28936,10012.058656538036
28937,12072.787777913505
28938,8437.523106585726
28939,13218.55614872101
28940,9390.50070041068
28941,10680.402744693849
28942,9371.704209588037
28943,8406.855230807865
28944,11770.909716994269
28945,10803.8208081029
28946,8356.08053531123
28947,8835.577828808193
28948,5200.599808954498
28949,7904.206471600935
28950,8937.63187616895
28951,8681.763567126305
28952,9000.16320014008
28953,10600.96694012601
28954,8643.513019565471
28955,10254.543665370455
28956,9167.885525265156
28957,11638.021808554502
28958,8391.537558422213
28959,8808.24613249111
28960,9172.621886735362
28961,7423.883446591134
28962,11162.403651747132
28963,10416.033262676196
28964,10685.9037919774
28965,11166.209860227535
28966,9132.618756536685
28967,10672.259658284438
28968,9731.84126195742
28969,7652.523310803805
28970,8073.56978911692
28971,9127.25379404229
28972,11365.957022362234
28973,9538.060700308559
28974,10730.509842368981
28975,8625.130342726263
28976,8219.45842011296
28977,10901.64445716303
28978,7253.460040043132
28979,6540.296266709869
28980,9186.639032933213
28981,10656.129671831693
28982,10774.748882198459
28983,9509.073614778077
28984,11230.190558556833
28985,6645.8290126408265
28986,7810.406154240829
28987,11248.994062296402
28988,7528.137827922481
28989,12706.589477295085
28990,9764.784926661601
28991,9863.165198160095
28992,10672.676679890206
28993,7325.209293522363
28994,6596.9925471392635
28995,4634.588528492401
28996,9389.34701060147
28997,6791.798287960761
28998,8905.678686287794
28999,10002.03963472529
29000,12452.703836282066
29001,7397.186932919239
29002,9338.171457574697
29003,10472.82246883099
29004,4847.967939883738
29005,7086.499277362887
29006,9676.553829928273
29007,8159.720207420787
29008,8887.741495804337
29009,9410.40600304892
29010,9378.574259052863
29011,6897.220261456572
29012,9721.274793144685
29013,7374.7620087589285
29014,7353.139521685285
29015,9813.184630862566
29016,4870.765420349326
29017,8690.860050749308
29018,9045.760599426321
29019,10958.889718583296
29020,3157.3670328378494
29021,10206.553196066538
29022,4015.71294301772
29023,9841.943221113903
29024,8980.619198370889
29025,8856.322989402426
29026,10114.77466694816
29027,7834.784052426587
29028,9184.660977647733
29029,10489.072326184527
29030,9360.230501517262
29031,11468.92843036614
29032,8890.112312711237
29033,8385.55959767992
29034,4138.688372865196
29035,11538.059610105847
29036,7839.430282559151
29037,8953.761761026171
29038,7939.667166981211
29039,10526.900417413231
29040,8808.956668496508
29041,6147.50777337862
29042,11256.203969107239
29043,7977.986936210356
29044,7933.673471263536
29045,5236.460175614264
29046,12397.244743190418
29047,6109.652792384239
29048,8645.248561909477
29049,8777.718207859672
29050,11600.131417015193
29051,10726.303795743295
29052,8823.49715318193
29053,9142.073326725284
29054,9383.552670417237
29055,3331.448559072228
29056,9251.634355941722
29057,7168.661465747426
29058,7430.616021817499
29059,7891.944285734601
29060,7017.543313361948
29061,9213.062987875059
29062,7772.626975573501
29063,9262.67266522528
29064,10488.420376060894
29065,9048.345120150094
29066,9534.008841951072
29067,10320.758665388492
29068,7645.326371070851
29069,10762.158459811408
29070,8856.403786797906
29071,4152.28859570931
29072,10824.784154359348
29073,5949.671286129478
29074,9445.711873864455
29075,9777.686897712965
29076,7451.061131268842
29077,11133.51963216115
29078,9619.20509313122
29079,11857.826770614873
29080,10827.524302073394
29081,10731.570797714267
29082,9726.051448671467
29083,9286.540423278682
29084,7271.2539967438315
29085,10436.04616091637
29086,2973.4966285889295
29087,8379.930331218324
29088,10824.08927734098
29089,10862.033169058059
29090,11101.639065795269
29091,9628.81610657895
29092,10903.85878595836
29093,10800.598056231263
29094,9167.885525265156
29095,11593.558378823487
29096,8695.104407947365
29097,10730.388177377994
29098,10211.074251487184
29099,6986.425010764041
29100,9263.614588417731
29101,9038.890549961496
29102,5823.578941352847
29103,8795.668299386709
29104,9094.367795804954
29105,8846.816625882499
29106,9320.963325214783
29107,8993.024281638453
29108,12735.58932873704
29109,10259.133371731623
29110,12031.953526501395
29111,3901.7523587132027
29112,2799.168933666884
29113,5246.759958847819
29114,5690.889944589401
29115,10475.631797931963
29116,8868.864820297937
29117,8855.086421706752
29118,5557.250402700004
29119,11076.521133075947
29120,10319.574250962029
29121,13042.701503684435
29122,4912.598869958598
29123,5409.726608384928
29124,12551.602597423183
29125,11423.559861140919
29126,7895.602405420977
29127,10799.175893250445
29128,7304.566136430034
29129,7986.481899836321
29130,10005.736581245788
29131,9299.901800264097
29132,8907.770789568522
29133,13090.857867333916
29134,7994.693580095518
29135,11613.028087610746
29136,6964.606114411763
29137,8156.802291411703
29138,6316.243681839929
29139,8062.676407952069
29140,10511.488602079053
29141,8822.600094748905
29142,8016.324715434947
29143,10311.339564151238
29144,10680.312460284622
29145,4391.126534968215
29146,11060.282989778003
29147,10339.623792601666
29148,9243.635186318395
29149,10719.05335583257
29150,6540.296266709869
29151,8941.366140730232
29152,9221.43866813737
29153,4658.52923607868
29154,11722.409757278445
29155,7275.368651751011
29156,10501.229513856344
29157,11775.246162183874
29158,10901.64445716303
29159,10833.314115359344
29160,9391.774712365457
29161,6823.6638430802
29162,10470.385088791782
29163,8169.731400047748
29164,11107.858554944245
29165,5816.685406526348
29166,7924.154751674895
29167,9407.952782394643
29168,10983.835490870382
29169,8332.002353486489
29170,9043.601768242064
29171,8487.668775481105
29172,9475.360243460733
29173,8471.60635286871
29174,10560.828049112111
29175,11605.55183341058
29176,10442.969842758053
29177,11401.295178146678
29178,7731.301559301781
29179,11027.489593805503
29180,7365.536699163251
29181,10958.443989079535
29182,9363.100143408079
29183,9898.47106897563
29184,8586.336291333606
29185,8916.642391380135
29186,6650.274286928512
29187,8148.755666750108
29188,5880.471142829094
29189,11730.63204105815
29190,9338.333567498166
29191,11259.210167364527
29192,9128.372329882697
29193,10178.945449255636
29194,6886.393195024352
29195,11495.476820577302
29196,9075.007822698606
29197,9810.062888017032
29198,10519.258003209716
29199,11200.156980675949
29200,9141.597014239413
29201,10829.879090626931
29202,12258.791870157045
29203,5249.973488047814
29204,12418.77828517707
29205,8427.505785790047
29206,9912.792837656623
29207,10841.297409700896
29208,9184.208150523535
29209,9157.619553154982
29210,8353.490723623774
29211,5709.280395019119
29212,9621.750136067272
29213,9395.108463729663
29214,11941.623875409707
29215,7015.260503394239
29216,8915.944658397968
29217,11259.9227340874
29218,7828.764506970401
29219,8467.451307928293
29220,12290.98175049221
29221,11408.492117879632
29222,12511.2373849137
29223,9397.034041745412
29224,10694.07238046775
29225,9345.274089007235
29226,8186.279246854223
29227,7445.794129297872
29228,10221.200520803148
29229,6721.259459540137
29230,6107.552915513001
29231,8571.226337631393
29232,10399.805784466198
29233,9099.060448162816
29234,11439.991745548057
29235,12734.776611535353
29236,7938.231227886422
29237,10823.335387603178
29238,6870.523747784677
29239,9036.306029237723
29240,10110.403884662252
29241,10029.8274700491
29242,10453.422982009608
29243,7781.886810965896
29244,10695.018157162414
29245,10123.870163861337
29246,12524.696882790575
29247,10918.047728940985
29248,4109.1789525518825
29249,8539.577934288029
29250,9201.966204217804
29251,11322.418969125276
29252,9097.214513569756
29253,8419.54318242241
29254,10769.912021982725
29255,7844.5993240066955
29256,10963.346661478108
29257,9047.494616141452
29258,10653.041157937707
29259,8907.770789568522
29260,8433.543076546015
29261,11678.226562391681
29262,11032.740720494698
29263,10305.876641133416
29264,10813.389690628848
29265,8964.33368080453
29266,10340.816519593758
29267,11383.192213631555
29268,10757.876140410594
29269,7818.7871254668225
29270,7962.045143214203
29271,10431.040517238465
29272,11531.594093314412
29273,8477.584313611002
29274,7365.536699163251
29275,10683.747485017035
29276,9111.125095435717
29277,9321.807192007152
29278,8325.166115145046
29279,6626.9486485889865
29280,9337.712795659761
29281,10137.39551215532
29282,10876.641447978876
29283,10869.338718536712
29284,7169.655582594662
29285,8600.527222992408
29286,10849.901475880853
29287,8790.898032127952
29288,4721.086116410341
29289,6477.0588798852405
29290,12142.456281072013
29291,11571.751049565473
29292,8952.915361730566
29293,8265.087457928203
29294,4271.083913635429
29295,11228.364247982614
29296,11755.06459100562
29297,8071.128944592995
29298,10145.999578335279
29299,5017.2925684835545
29300,11302.168197953708
29301,5643.449093336928
29302,7876.0144163787745
29303,9478.375963398476
29304,10159.183099781903
29305,8801.821190326198
29306,11555.47288465275
29307,8878.16547973064
29308,7531.247286555366
29309,10997.352764437512
29310,6549.31162130038
29311,11413.854345574258
29312,9132.219085257197
29313,8040.0370371035815
29314,10770.250775526627
29315,10013.194937678227
29316,7731.235650478253
29317,11795.576205786621
29318,11226.330683032866
29319,9036.823137961052
29320,9024.887710163759
29321,8215.475846785035
29322,5963.084059536119
29323,10133.240467214904
29324,9421.217856684594
29325,9506.489094054305
29326,8514.331478029617
29327,5369.984075805736
29328,8971.62494792519
29329,10717.300058283849
29330,11327.638006644333
29331,9548.632453587215
29332,9160.239071252785
29333,11281.508689047456
29334,9720.652675053689
29335,8598.60511441621
29336,10255.297866683632
29337,7747.226507675716
29338,11412.406351531747
29339,5762.893140346809
29340,8382.933492242255
29341,9064.473818756665
29342,9531.783300665566
29343,11598.86127650444
29344,10883.604167003446
29345,10772.53035382988
29346,9043.58091357198
29347,10863.49392788192
29348,11880.439233429859
29349,9131.80735461511
29350,9334.945474038605
29351,5888.903923647209
29352,8836.90955941792
29353,6567.008812258309
29354,5862.378695337156
29355,9355.22595162052
29356,10939.510778766678
29357,10203.902868114761
29358,9226.70600095656
29359,6502.17661457764
29360,10123.222270303922
29361,8734.470747915933
29362,8954.943260015974
29363,9287.390927287322
29364,4594.539305768837
29365,7804.129702707298
29366,8181.993718113169
29367,11057.347402741227
29368,10675.758832416894
29369,9036.568226278752
29370,8042.654022698148
29371,8627.629242734532
29372,8240.6898841729
29373,10722.830603548437
29374,9977.31346687365
29375,7471.147721518082
29376,9010.264098527616
29377,12609.439755918069
29378,11189.100165419028
29379,10327.039377876266
29380,7570.802803989714
29381,9461.944235586105
29382,12850.99805514883
29383,9111.712519198047
29384,9705.369189492076
29385,11146.40922708216
29386,8609.620816536553
29387,9508.648292409209
29388,11471.986945720173
29389,9188.16811316506
29390,9061.553776153447
29391,9925.984275532785
29392,10867.2281924432
29393,8020.669234811448
29394,12768.161716620107
29395,8036.602012371169
29396,12577.43958471965
29397,5183.2607796230495
29398,8743.796289890397
29399,8396.099323881475
29400,8082.887361599206
29401,9868.498108954594
29402,10408.532380820287
29403,9128.407327256728
29404,9346.882244681314
29405,9146.881798980405
29406,10970.68470363041
29407,10661.318830714225
29408,9859.376013375786
29409,7342.679622923306
29410,11709.437534549332
29411,11269.933926714362
29412,6707.519360610486
29413,8634.132085790663
29414,9233.101025781685
29415,11791.036436481405
29416,9008.767266320037
29417,7613.95490653631
29418,11505.519697733513
29419,9012.547615044201
29420,8699.854301195008
29421,7507.304096342257
29422,7872.963034572489
29423,11122.634231057986
29424,7295.788713889376
29425,10575.618761759666
29426,8713.136649207427
29427,9863.427395201123
29428,10000.647865616409
29429,9173.808768025878
29430,7989.296152730328
29431,8729.561844210191
29432,9425.748347046894
29433,11295.781317296913
29434,10635.853318408583
29435,8728.514875327643
29436,4651.796660852316
29437,10753.983771321287
29438,8465.586807412525
29439,9296.46930803492
29440,12131.06698840177
29441,8077.546103572371
29442,10739.363461972647
29443,10011.885771754649
29444,10863.44148175571
29445,9454.472383303542
29446,6452.392391092887
29447,10991.976741092873
29448,8564.649452618462
29449,7805.964992790637
29450,8285.092060412102
29451,7853.302536960727
29452,9502.313358139974
29453,9324.621444901159
29454,6721.766238978572
29455,8043.676998319279
29456,8530.130377016358
29457,8297.573784886048
29458,8639.668333646903
29459,7964.802135550466
29460,11054.799726967021
29461,10391.740706019342
29462,9636.994991119134
29463,8536.404326255099
29464,11596.730632975943
29465,9766.684470551649
29466,11494.315778114458
29467,10496.90065065573
29468,12200.950765690463
29469,5854.127501362926
29470,8086.327612391123
29471,11259.541033316225
29472,8182.319284212696
29473,8352.679321702199
29474,9147.863140011235
29475,7514.627461163063
29476,9333.225511081117
29477,8118.018346674867
29478,7827.423656517574
29479,9434.94942559845
29480,11052.874814959687
29481,9063.819235794877
29482,13215.011226396728
29483,9387.052719224968
29484,8159.172732617944
29485,12082.25156924224
29486,11447.32045692782
29487,9287.653668155408
29488,8229.297075459219
29489,8622.001575694481
29490,10563.46819941893
29491,10431.473567197596
29492,7925.888768390027
29493,7924.66153111333
29494,8748.537260581565
29495,10808.877358737225
29496,10570.869212845084
29497,8549.009939790476
29498,11567.07313490366
29499,10722.966731534309
29500,9054.227191367818
29501,8855.25678639307
29502,8426.804327150683
29503,8228.15386800649
29504,8352.880945340703
29505,7281.304647490552
29506,9097.351987808215
29507,8030.844663956012
29508,7982.825774544991
29509,7769.06017919428
29510,10987.755361751864
29511,9092.47815209955
29512,10510.637453908437
29513,9421.182859310564
29514,12478.176344341722
29515,11043.154339533456
29516,10812.670958267016
29517,7609.225126687101
29518,8978.92348131729
29519,11648.064685710713
29520,12790.118089715892
29521,9735.369673367959
29522,11565.854988029088
29523,9443.088251053618
29524,7771.474628609711
29525,9285.919651440276
29526,10294.656369700437
29527,9237.174980823182
29528,9053.776358638666
29529,7417.822316421056
29530,12534.39446506327
29531,12481.212672804839
29532,8880.2831393719
29533,9236.185029053533
29534,7961.555208397986
29535,9045.793064297115
29536,12420.714032442418
29537,12375.300249360298
29538,6453.717213192353
29539,10275.188480290744
29540,7259.9089469130095
29541,10811.750946599743
29542,7833.273262864505
29543,8790.154975656485
29544,9185.72106667975
29545,10845.28369861308
29546,9278.627409309423
29547,6832.2679092601575
29548,10770.8020397064
29549,10645.56314461254
29550,9952.221796441525
29551,9896.264365808947
29552,8861.428337920437
29553,9863.165198160095
29554,11446.420735287804
29555,8740.03533188781
29556,10779.290505702837
29557,7944.123981084107
29558,11256.203969107239
29559,8611.642173482349
29560,6444.263056174651
29561,10947.521507718293
29562,7899.372143888438
29563,8978.957292440671
29564,8456.902054431608
29565,4807.493027620658
29566,9285.069147431635
29567,8453.547716500154
29568,8838.409299829393
29569,9233.101025781685
29570,8452.65562777762
29571,8984.976837896857
29572,9249.351545974014
29573,11526.587705617394
29574,9979.047483588782
29575,9759.484113567247
29576,9741.263367275224
29577,9833.950439758602
29578,10678.049471570388
29579,8374.37101077619
29580,8222.64110198874
29581,9199.682266168316
29582,10495.552191383613
29583,10753.49925966784
29584,7642.811034545149
29585,10179.866748769082
29586,11290.084408471837
29587,11221.156791226475
29588,8018.125008144255
29589,7267.0100527166705
29590,10407.681067775557
29591,11129.502153928679
29592,8705.841748951047
29593,10018.593239718692
29594,7822.188339075853
29595,9187.643175255947
29596,11210.77960624432
29597,8540.14367656949
29598,11731.14559510521
29599,10993.033755421293
29600,9679.064803184556
29601,8577.92037260999
29602,9064.833232302006
29603,8404.270710084094
29604,7487.96475861455
29605,10843.909037036872
29606,9671.02503555716
29607,10867.2281924432
29608,6929.772028471774
29609,8532.780393392763
29610,11383.359579851998
29611,8382.933492242255
29612,8488.34270316422
29613,4543.929721465078
29614,7893.2225487386895
29615,8351.396953985077
29616,8920.227822762185
29617,10605.253851442083
29618,10907.878402074126
29619,8316.61539254809
29620,9005.031274850677
29621,4021.069668874302
29622,9851.813155080306
29623,8352.679321702199
29624,7525.227741099181
29625,9112.44246052687
29626,4743.897958871319
29627,9291.939196896461
29628,9705.996598546753
29629,9651.434514011722
29630,8544.199473140308
29631,8574.485347877577
29632,10656.785542639655
29633,9276.014248522526
29634,8588.691882312674
29635,8591.484371746265
29636,8520.213549247343
29637,11788.445484245065
29638,11086.915654590171
29639,9138.277732800447
29640,9190.752633888833
29641,9078.89368016017
29642,8730.842545569343
29643,9190.925105501323
29644,11206.308297778944
29645,10679.448768831606
29646,10693.353648105916
29647,10153.417601972682
29648,8393.402472108879
29649,12014.566636222575
29650,7891.944285734601
29651,6757.376732277248
29652,7942.932120405283
29653,5252.695483010046
29654,9540.519138492331
29655,3257.7030918368373
29656,11253.28241679281
29657,4385.754174583965
29658,8490.121524558068
29659,6231.063496483381
29660,9221.43866813737
29661,11585.502955020205
29662,6499.159043894738
29663,9506.489094054305
29664,7662.047065190473
29665,12504.440350620938
29666,7714.093426941866
29667,10702.313057418794
29668,9120.179994344826
29669,9237.174980823182
29670,9903.332197705724
29671,8325.166115145046
29672,7422.990483193325
29673,10153.967891142262
29674,11729.368491127312
29675,10767.040491876507
29676,11709.488461838293
29677,7366.534709794083
29678,7979.807771418347
29679,4553.161609870608
29680,7982.825774544991
29681,7868.939702872464
29682,10632.575589168104
29683,11960.376572527772
29684,10682.245294550867
29685,9222.289172146011
29686,9643.283274955962
29687,9859.40369633045
29688,10453.422982009608
29689,9237.763287790794
29690,9387.17832523282
29691,8525.478480219455
29692,9709.726829018044
29693,10822.780111417404
29694,10341.695868925213
29695,7905.645282577188
29696,9005.619994989185
29697,10625.967736744307
29698,10879.656980178326
29699,9102.52102925576
29700,9071.008346342045
29701,9695.381797209333
29702,7192.982123043403
29703,11122.596950495054
29704,11581.913835092719
29705,11882.907049348538
29706,10732.308878204596
29707,10350.42268268264
29708,8879.827385660858
29709,10770.398660230307
29710,11381.176958963464
29711,7870.861811448663
29712,9439.69232840827
29713,8710.976979275209
29714,11295.83837215095
29715,8667.008183843354
29716,11104.452556615553
29717,9839.766388053737
29718,7687.39691326997
29719,9062.968731786235
29720,8727.449105550822
29721,11890.893001815617
29722,8705.48366238545
29723,8702.365236981052
29724,8919.016617362033
29725,7371.231969177223
29726,12420.643198863736
29727,12058.244135959936
29728,10388.021097336383
29729,8039.191824058624
29730,10748.853029535276
29731,7952.5905730256045
29732,6324.489992302508
29733,6557.783915833528
29734,6949.080500750233
29735,9189.191088786192
29736,11188.215850287004
29737,9267.86101507172
29738,7432.487512771091
29739,11041.981433794837
29740,10428.376514399326
29741,10872.465181300624
29742,4892.80621687491
29743,11129.94099459014
29744,9097.214513569756
29745,7734.151508731039
29746,8829.707273126009
29747,7878.752847858441
29748,12086.124585248213
29749,8512.174551530075
29750,8909.005424735073
29751,7487.376451646938
29752,8635.120064037765
29753,10679.448768831606
29754,11475.221324191401
29755,9994.35861463482
29756,10636.796968509116
29757,8482.130456626008
29758,11065.775551911265
29759,3959.7223303959654
29760,7140.649676108271
29761,6870.523747784677
29762,11348.748890002318
29763,8550.311276528268
29764,7770.663226688135
29765,9582.23731638547
29766,7381.569508245256
29767,12109.547808410509
29768,10248.690014259835
29769,10610.198415360645
29770,9696.31229618792
29771,9860.580677436323
29772,9531.915072312375
29773,10864.787284558024
29774,9540.519138492331
29775,11018.255616276077
29776,10374.970043445503
29777,9101.041924222927
29778,9120.179994344826
29779,11222.501145785558
29780,12273.61197637897
29781,11073.102136696894
29782,9963.077159808343
29783,11501.777603986446
29784,9419.860573237518
29785,7767.451296909686
29786,7964.836645835069
29787,8730.582287328087
29788,9765.707541455156
29789,12300.24916003719
29790,10771.558891379127
29791,11694.407550529693
29792,11381.272792892756
29793,9556.581561104727
29794,7790.685611942057
29795,11261.300899769867
29796,8668.873972205294
29797,9744.739976721528
29798,8140.2915685733915
29799,7215.513679184069
29800,8074.492403910476
29801,10678.997936102454
29802,4736.955798621579
29803,9318.41611972065
29804,7824.5769387527735
29805,11388.07778857039
29806,9654.628305118822
29807,10362.085739488175
29808,9690.52248290197
29809,8790.607802780683
29810,8205.848804983947
29811,9237.174980823182
29812,10869.900567034578
29813,7770.663226688135
29814,10684.715770802577
29815,9319.081661571066
29816,12068.891909672777
29817,9675.703325919632
29818,9412.539691043541
29819,9332.586580772033
29820,9074.345410551032
29821,7798.81789605761
29822,8469.791649352619
29823,11030.177777644352
29824,11111.538348380707
29825,6669.117990059494
29826,9016.736471107999
29827,11148.109056973251
29828,10875.631843353052
29829,7808.744248310612
29830,8126.802524654203
29831,9224.31707043142
29832,4632.039005142658
29833,8213.530256370348
29834,3991.4227743225274
29835,10642.226080403554
29836,8543.171564837652
29837,10625.17689359756
29838,9619.959743542606
29839,10879.739065419975
29840,10702.808218294515
29841,12088.479337479323
29842,8018.125008144255
29843,9491.440160049295
29844,9746.501814419786
29845,9225.724196878424
29846,9766.617375477472
29847,11321.139638641509
29848,6947.631835589585
29849,9206.661418187135
29850,7515.510430042497
29851,4633.053414820683
29852,9944.003809814274
29853,10275.28644081417
29854,7643.4634909128035
29855,7729.134060183778
29856,3670.9099894784886
29857,9160.294205216396
29858,7972.5848497477955
29859,8315.036438172792
29860,11235.555521051228
29861,8532.390114398173
29862,7970.000329024023
29863,6731.636644522291
29864,8758.644287137817
29865,11875.603415519225
29866,10915.003231022165
29867,10377.557167295558
29868,11457.325316285998
29869,13019.43603906138
29870,11504.669193724872
29871,10503.145004489117
29872,9276.971860690113
29873,7361.251170422198
29874,7101.62766591796
29875,8991.053953943232
29876,10432.681864393853
29877,8137.860686163713
29878,8924.548724577926
29879,6119.522784757062
29880,9113.446875291405
29881,9525.856424769125
29882,8155.331015564656
29883,9413.19427400533
29884,8874.124146154707
29885,10161.72145331358
29886,9917.955809341867
29887,8744.927415013455
29888,8527.768575545893
29889,7989.360302130372
29890,12284.839665369764
29891,8106.028942167655
29892,11572.154698184257
29893,9197.827619836944
29894,6116.227728027892
29895,11544.221491194396
29896,6305.843048966341
29897,8602.040139148623
29898,9988.077616156721
29899,9160.757519651906
29900,9679.638588750866
29901,8568.465802421391
29902,13252.677207701961
29903,10625.47873655271
29904,7003.896214840259
29905,7964.178831208823
29906,9193.07441374452
29907,9313.203125827195
29908,4346.201877114441
29909,7057.120754021108
29910,10544.956686152665
29911,8361.837883726386
29912,10607.420100184154
29913,9449.107796509803
29914,9079.267795079128
29915,11942.49932476971
29916,10701.88820662724
29917,11260.858555002149
29918,11274.164644952369
29919,7982.825774544991
29920,10635.971100185483
29921,8656.834881292925
29922,8917.6786751131
29923,8991.031380727072
29924,7989.296152730328
29925,10686.731677020296
29926,10639.400833954214
29927,9444.281042949891
29928,10236.778910572177
29929,6646.289644144656
29930,10792.648573013095
29931,10382.318576078742
29932,7799.419690345338
29933,9998.533308244052
29934,8141.959054261147
29935,8697.275982432622
29936,7737.980978683438
29937,10025.46983052313
29938,8379.590262394311
29939,10521.429665209624
29940,9050.929640873866
29941,8274.595169881046
29942,10464.867340216097
29943,10227.673980924848
29944,10782.637380386133
29945,10088.454920491375
29946,9449.68920770476
29947,9180.357290436
29948,8637.493474109286
29949,7232.593787996841
29950,11438.525695760514
29951,6543.689752728636
29952,9179.463959867544
29953,10668.354166767731
29954,10916.173924194925
29955,7926.548642315498
29956,11007.724114628927
29957,8462.151782680112
29958,7866.127982481694
29959,8784.290179704156
29960,7833.445734476996
29961,8390.9492514546
29962,10101.484171244227
29963,10964.329312834214
29964,9177.019039976365
29965,9149.855528959726
29966,11013.677384090935
29967,9970.705614449853
29968,10730.884588629644
29969,9303.035988915723
29970,9057.21138337108
29971,11371.640557707193
29972,9224.873692869784
29973,9367.041947578928
29974,7369.889047725537
29975,8700.861756362521
29976,10648.698585183025
29977,6810.950824484715
29978,11853.5095103822
29979,10009.932186720032
29980,10189.279256478618
29981,8374.37101077619
29982,11667.125418988191
29983,4521.1606499686395
29984,9294.415172778714
29985,11817.413116357297
29986,9690.52248290197
29987,10151.729300933972
29988,7811.883264878615
29989,9473.665740460636
29990,8210.011210343975
29991,10630.704098214512
29992,8633.73440890622
29993,9847.46342997684
29994,9043.038604464089
29995,7489.698775329682
29996,8816.420001320555
29997,9736.555058741473
29998,10216.015706035443
29999,7616.422066420055
30000,10864.318140286608
30001,10018.461939649196
30002,8057.152499903753
30003,11102.427788032986
30004,8999.887752293424
30005,10719.00187533722
30006,10457.538273468217
30007,9444.95933037924
30008,10989.403281219344
30009,9032.317694911728
30010,9821.87888397544
30011,9449.316837706123
30012,12571.243657606588
30013,7402.453934890209
30014,11526.118479716903
30015,10119.270147883237
30016,9044.77262117922
30017,9222.289172146011
30018,8949.573006557895
30019,9074.345410551032
30020,8979.748428965398
30021,11679.589360692116
30022,8021.421778296663
30023,10655.935038631014
30024,11515.363964744865
30025,10093.761135143932
30026,11248.832982382371
30027,11791.611770596835
30028,12399.36002717329
30029,11221.96819314805
30030,8038.598226127329
30031,9971.91469325587
30032,9123.164186348087
30033,8926.213557094987
30034,7564.327211444506
30035,7881.567100752447
30036,10821.31403065738
30037,5886.03822833173
30038,9182.711731486852
30039,9166.223206164044
30040,11129.623818919667
30041,8028.618718029617
30042,9230.893238325969
30043,8884.185025186825
30044,3130.968596786297
30045,8619.702324202513
30046,11293.166454889308
30047,10295.154324963914
30048,10038.662611244708
30049,8083.096470090433
30050,9276.465081251677
30051,10767.889349756819
30052,7986.481899836321
30053,9949.788637626958
30054,11599.532287954395
30055,10913.977429645678
30056,10321.742127294588
30057,8729.069426767146
30058,9236.912783782154
30059,9968.741865564487
30060,6092.664161161698
30061,7213.212865555241
30062,8484.854522587098
30063,8036.159416279832
30064,11500.760174362196
30065,7220.474010283512
30066,9285.983800840319
30067,9340.167671330857
30068,7861.340965265888
30069,8400.141624602169
30070,5860.448757575173
30071,9280.438569951775
30072,9699.388746122955
30073,9500.384708224161
30074,9598.699410277353
30075,7213.212865555241
30076,7896.641545117742
30077,8837.69056746756
30078,7785.469639221663
30079,9204.230535777455
30080,9549.909096233581
30081,10834.753706677142
30082,10540.184892019784
30083,10687.699962805838
30084,8487.850285721175
30085,9319.841113566543
30086,11299.41088215688
30087,10779.963567072682
30088,8896.320418794661
30089,5148.425874603061
30090,9412.338886485037
30091,12109.737563818404
30092,9641.777812284876
30093,6450.414373277645
30094,7305.416640438675
30095,9378.574259052863
30096,10696.206068462368
30097,5267.3113210556785
30098,9162.528386237678
30099,12070.299036119779
30100,9499.887782970121
30101,6575.752415145576
30102,9187.02240341754
30103,10702.808218294515
30104,6006.88254868807
30105,8885.654230035014
30106,11852.375737703125
30107,11187.13404890454
30108,4556.891427171004
30109,9679.036837762751
30110,7848.91985012178
30111,8323.00271734826
30112,9181.472036899479
30113,8358.855310417515
30114,7905.250902261381
30115,9671.67961851895
30116,3027.32881312439
30117,9230.893238325969
30118,10855.809873369237
30119,7489.698775329682
30120,10744.001862919427
30121,10848.645398507077
30122,10843.168356827431
30123,4971.221711179912
30124,7660.906371153693
30125,8760.510075499758
30126,10338.38359177027
30127,4900.559779046227
30128,8072.71928510828
30129,10120.808151633812
30130,10574.124964526081
30131,8909.005424735073
30132,10878.678976387959
30133,11983.986918259807
30134,7456.827891636861
30135,10836.12836825335
30136,7412.176060378426
30137,10044.811736114385
30138,8794.772741224624
30139,7964.178831208823
30140,12387.638580101539
30141,8856.990803108203
30142,10329.398200519794
30143,10934.21421435451
30144,8676.236439113165
30145,8216.96528110276
30146,6278.916491548836
30147,11190.67773887503
30148,10308.108289651464
30149,9574.477212874539
30150,9172.693997520277
30151,8083.096470090433
30152,8182.582025080781
30153,6886.393195024352
30154,9464.490117270117
30155,9495.14359231413
30156,4227.866371031478
30157,10818.922098981086
30158,10915.40744924622
30159,7679.325984166702
30160,7842.006974097138
30161,11635.718525783688
30162,11134.321082808889
30163,10168.865322508971
